gene,pu_score,rank_pctile,rank,drug_status,pu_role,furthest_stage,crossdonor_confidence,crossdonor_correlation_mean,lof.oe_ci.upper,mis.z_score,IEI,gwas_score,expected_n_regulators_residuals,zscore_Th1,zscore_Th2,zscore_Th17,zscore_Treg,polar_coef_rank_Rest,polar_coef_rank_Stim8hr,polar_coef_rank_Stim48hr,polar_rank_range,reg_burden_sig_Rest,reg_burden_sig_Stim8hr,reg_burden_sig_Stim48hr,n_sig_regulated_cytokines_Rest,n_sig_regulated_cytokines_Stim8hr,n_sig_regulated_cytokines_Stim48hr,n_sig_regulated_cytokine_receptors_Rest,n_sig_regulated_cytokine_receptors_Stim8hr,n_sig_regulated_cytokine_receptors_Stim48hr,has_cytokine
GLRX,0.2618557163799295,0.3947287457696646,11805,non-target,unlabeled,,,,1.42,0.919,0,0.229335,23.463721507978605,,,-0.4447592185760889,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WDR55,0.2618474584035199,0.3946774689775407,11806,non-target,unlabeled,,,,1.23,1.05,0,0.0,,,,,,,,,,,,,,,,,,,0
VTN,0.2618401902278667,0.3946261921854169,11807,non-target,unlabeled,,,,1.03,0.831,0,0.0,,,,,,,,,,,,,,,,,,,0
MYL9,0.2618316409881321,0.394574915393293,11808,non-target,unlabeled,,,,1.03,1.44,0,0.0,3.08379581434259,-4.54357451208988,9.076781013696715,10.1907310161243,3.1613372482072712,0.0263226479020067,0.3196637799286806,0.6115183246073298,0.5851956767053231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RNF6,0.2618097509375683,0.3945236386011691,11809,non-target,unlabeled,,,,0.603,2.07,0,0.0,-40.78568734862015,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CYP4V2,0.2618083740274111,0.3944723618090452,11810,non-target,unlabeled,,0.0846290607315168,0.0846290607315168,1.13,-0.201,0,0.0,29.33548115857941,-0.7324033193358267,-0.3726724026954415,0.8292455490685119,1.4667387104896432,0.1391712275215011,0.5542536933265411,0.1353403141361256,0.4189133791904155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ZNF134,0.261803285859937,0.3944210850169213,11811,non-target,unlabeled,,,,4.27,-0.422,0,0.310424,-5.539932490043564,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FAM174B,0.2618000679436674,0.3943698082247974,11812,non-target,unlabeled,,,,1.79,-0.912,0,0.218696,11.58376833234714,-1.4739413380688853,3.9476401945853232,6.247786517281916,2.969508742430401,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SH3GLB1,0.2617808055094998,0.3943185314326736,11813,non-target,unlabeled,,,,0.607,1.47,0,0.0,-16.85426304118554,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SORCS2,0.2617345747290825,0.3942672546405497,11814,non-target,unlabeled,,,,0.834,-0.927,0,0.511967,,-0.4290817463217109,-0.116213266999987,,0.3401963353918096,,,,,,,,,,,,,,0
CCN6,0.2617317535938361,0.3942159778484258,11815,non-target,unlabeled,,,,1.12,0.939,0,0.0,,-0.1077372645614093,-0.0797228019172948,-0.6021187847798245,0.1193455694851324,,,,,,,,,,,,,,0
CHRNB3,0.2616770491764253,0.3941647010563019,11816,non-target,unlabeled,,,,1.2,0.839,0,0.0,,,,,,,,,,,,,,,,,,,0
NT5DC4,0.2616606323700871,0.394113424264178,11817,non-target,unlabeled,,,,2.13,-4.83,0,0.0,,,,,,,,,,,,,,,,,,,0
DCK,0.2615998874258513,0.3940621474720541,11818,non-target,unlabeled,,0.4689830291459141,0.4689830291459141,0.85,1.11,0,0.0,-0.3590333997327472,,,-2.0169382169104244,,,0.6375445746306674,0.1463350785340314,0.491209496096636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DLL3,0.2615722134709358,0.3940108706799302,11819,non-target,unlabeled,,,,1.13,-1.25,0,0.0,-4.255073785841486,-1.2143097391006636,2.1061394055825127,1.089700759323922,-0.6405819805912611,,,,,0.0,1.0,0.0,,,,,,,0
NUPR2,0.2615670073835343,0.3939595938878064,11820,non-target,unlabeled,,,,3.01,-0.651,0,0.225044,,,,1.1298244631541088,,,,,,,,,,,,,,,0
RAD9B,0.2615276930245711,0.3939083170956824,11821,non-target,unlabeled,,,,1.1,0.796,0,0.0,,,,,,,,,,,,,,,,,,,0
CST4,0.2614833285965895,0.3938570403035586,11822,non-target,unlabeled,,,,2.27,-2.25,0,0.0,,,,,,,,,,,,,,,,,,,0
PYROXD1,0.2614742884705514,0.3938057635114347,11823,non-target,unlabeled,,0.3422590797220755,0.3422590797220755,0.876,1.94,0,0.0,-8.513543428528786,,,,,0.2077143601772217,0.3245033112582781,0.3670157068062827,0.159301346629061,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ZACN,0.2614452784135938,0.3937544867193108,11824,non-target,unlabeled,,,,1.68,-0.621,0,0.0,,0.9946478461191504,1.6826229588710533,0.7669539933036525,2.192832234728096,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
TMEM144,0.2614438904821872,0.3937032099271869,11825,non-target,unlabeled,,,,1.17,-0.108,0,0.066281,,0.7302814892201926,-1.7716177932368118,-0.5198796296309683,0.9739388632391424,,,,,,,,,,,,,,0
GOPC,0.2614377410748066,0.3936519331350631,11826,non-target,unlabeled,,,,0.84,2.07,0,0.168681,-37.108950171422485,,,-2.5957347298053195,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AVP,0.2613909610636948,0.3936006563429391,11827,non-target,unlabeled,,,,1.42,0.898,0,0.0,,,,,,,,,,,,,,,,,,,0
CEACAM20,0.261359624868753,0.3935493795508153,11828,non-target,unlabeled,,,,1.03,0.839,0,0.0,,,,,,,,,,,,,,,,,,,0
GALNT4,0.2613343039969193,0.3934981027586914,11829,non-target,unlabeled,,,,0.723,-0.769,0,0.032269,14.92114516587833,0.0869992015674391,2.411042577769675,-2.8927391743612367,1.2035291031303788,0.2806880375293197,0.1686194600101885,0.3458115183246073,0.1771920583144188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OLIG1,0.2613342600274207,0.3934468259665675,11830,non-target,unlabeled,,,,1.17,0.651,0,0.0,,0.4272307389011593,0.5710620641150982,0.8770353575848271,-0.5773380750935729,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
B4GALNT1,0.2612404037951206,0.3933955491744436,11831,non-target,unlabeled,,,,1.0,1.04,0,0.0,13.45506440090664,-0.1631891212746051,0.8041251817393196,2.471042359742576,2.5557534668319493,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RFTN2,0.2612222199256603,0.3933442723823198,11832,non-target,unlabeled,,,,0.858,1.12,0,0.172279,,,,,,,,,,,,,,,,,,,0
JPH2,0.2611849044435587,0.3932929955901958,11833,non-target,unlabeled,,,,0.89,0.975,0,0.0,,,,,,,,,,,,,,,,,,,0
GNG5B,0.2611838970713469,0.393241718798072,11834,non-target,unlabeled,,,,2.84,-0.262,0,0.0,,,,,,,,,,,,,,,,,,,0
UGT1A7,0.261181222119679,0.3931904420059481,11835,non-target,unlabeled,,,,0.967,-0.294,0,0.28651,,,,,,,,,,,,,,,,,,,0
MTRES1,0.2611634910783984,0.3931391652138242,11836,non-target,unlabeled,,,,1.05,0.211,0,0.030666,-23.810264223618997,-2.2637134052107384,4.158805368502836,,-1.4104360764716584,0.8133958821996351,0.7852776362710138,0.5476439790575917,0.2657519031420434,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
FASTKD2,0.2611594048050261,0.3930878884217003,11837,non-target,unlabeled,,,,1.01,0.668,0,0.442831,-2.1684896728697822,-0.4103489866572276,0.0461617510084932,-0.7574606266629237,-0.7211499743903917,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UBE2C,0.2611555243531863,0.3930366116295764,11838,non-target,unlabeled,,,,1.03,1.01,0,0.0,-16.146536388336134,-0.167697334175077,1.056698157384267,-0.4491251550299169,-1.9497556830575569,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
XPNPEP2,0.2611540447548032,0.3929853348374525,11839,in trial,trial_heldout,Phase 2,,,1.32,-0.515,0,0.0,,-0.5770431399351174,-1.6549894871408508,-3.2326628755442295,0.9837096757483684,,,,,,,,,,,,,,0
HSPA12B,0.2611524060750619,0.3929340580453286,11840,non-target,unlabeled,,,,0.978,0.955,0,0.075714,,-0.4572310085730322,-0.3991159943150851,,-0.0141910081574849,,,,,,,,,,,,,,0
NDRG4,0.2611262032450153,0.3928827812532048,11841,non-target,unlabeled,,,,0.893,0.268,0,0.0,,-1.1687546868292378,1.89453986187325,4.263789578255657,3.7727546431693777,,,,,,,,,,,,,,0
GTF2F1,0.2610895471891971,0.3928315044610809,11842,non-target,unlabeled,,,,0.803,0.975,0,0.0,,,,,,,,,,,,,,,,,,,0
ATRIP,0.2610643574126481,0.392780227668957,11843,non-target,unlabeled,,,,0.725,0.725,0,0.0,,0.0376430075589878,0.3737544575194539,,-0.1164572730116841,,,,,,,,,,,,,,0
TMEM92,0.2610498580216157,0.3927289508768331,11844,non-target,unlabeled,,,,1.58,0.852,0,0.040774,,0.2894826024665429,-0.525905273401097,-0.8971854102252592,2.7130190799000053,,,,,,,,,,,,,,0
OBP2A,0.261011354169067,0.3926776740847092,11845,non-target,unlabeled,,,,1.06,0.808,0,0.0,,,,,,,,,,,,,,,,,,,0
ALDH3B2,0.2610092049445768,0.3926263972925853,11846,non-target,unlabeled,,,,1.57,0.928,0,0.0,,,,,,,,,,,,,,,,,,,0
OR2L8,0.2610072167217731,0.3925751205004615,11847,non-target,unlabeled,,,,,1.14,0,0.0,,,,,,,,,,,,,,,,,,,0
IAPP,0.2609796009420119,0.3925238437083376,11848,non-target,unlabeled,,,,3.19,-0.361,0,0.0,,,,,,,,,,,,,,,,,,,0
NOL8,0.2609653604514708,0.3924725669162137,11849,non-target,unlabeled,,,,0.952,1.05,0,0.0,,-0.3119626260553568,0.0045993074136939,-0.923844843440498,-0.1964049308853774,,,,,,,,,,,,,,0
UBXN11,0.2609240770565741,0.3924212901240898,11850,non-target,unlabeled,,,,0.954,0.393,0,0.0,21.346040994854977,0.4399816985308788,-2.3560812592216123,-1.120460262208944,-2.812899774572307,0.9543914516549388,0.5881304126337239,0.8157068062827225,0.3662610390212149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CFAP45,0.2609141488869985,0.3923700133319659,11851,non-target,unlabeled,,,,0.733,0.202,0,0.326075,-11.0805368666161,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MINDY4B,0.2609037750868628,0.392318736539842,11852,non-target,unlabeled,,,,2.09,-5.21,0,0.0,,,,,,,,,,,,,,,,,,,0
OR4C6,0.260898314603609,0.3922674597477182,11853,non-target,unlabeled,,,,2.08,-3.8,0,0.0,,,,,,,,,,,,,,,,,,,0
HAAO,0.2608957565747775,0.3922161829555943,11854,non-target,unlabeled,,,,1.34,-0.971,0,0.439207,-0.6306819127344786,-0.984608654996447,8.26052708774302,2.2197543493149694,4.2926669844997205,,,,,0.0,0.0,0.0,,,,,,,0
TOB2,0.2608847659306996,0.3921649061634704,11855,non-target,unlabeled,,,,0.447,0.782,0,0.291768,-25.88889478485109,-0.8315313933308204,0.4949570382649766,-1.503886207970154,0.8958533860146393,0.1097211363044044,0.1826286296484972,0.1340314136125654,0.0729074933440927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NLRP6,0.2608140902403666,0.3921136293713465,11856,non-target,unlabeled,,,,0.971,-0.0333,0,0.0,12.264633347002167,-0.1542026365533883,-0.1993724157780681,2.3430921677078325,-2.067348161906273,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CNTNAP4,0.260764792183329,0.3920623525792226,11857,non-target,unlabeled,,,,0.781,-3.98,0,0.489787,,,,,,,,,,,,,,,,,,,0
BRICD5,0.2607462909452769,0.3920110757870987,11858,non-target,unlabeled,,,,2.27,-3.55,0,0.0,,,,,,,,,,,,,,,,,,,0
KBTBD12,0.260744185233959,0.3919597989949748,11859,non-target,unlabeled,,,,1.14,0.736,0,0.063692,,,,,,,,,,,,,,,,,,,0
RBM38,0.2607227498904252,0.391908522202851,11860,non-target,unlabeled,,,,0.775,0.497,0,0.0,6.285129543740673,-0.8160880101878367,2.3099073279707443,-1.979882358645516,-0.0315559993683256,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C9orf50,0.260718867486837,0.3918572454107271,11861,non-target,unlabeled,,,,1.04,0.827,0,0.0,,,,,,,,,,,,,,,,,,,0
ZNF502,0.2606643817710633,0.3918059686186032,11862,non-target,unlabeled,,,,0.907,0.942,0,0.0,-8.289108525502348,-0.9677302363837772,1.0370476511008313,-2.146599358696338,3.752307090674464,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PLD1,0.260663853948794,0.3917546918264793,11863,non-target,unlabeled,,,,0.956,0.245,0,0.059591,1.987265018780766,-0.9388701719039249,2.034367069253211,3.3352323524728744,-1.0092346189508068,,,,,0.0,0.0,0.0,,,,,,,0
SMIM9,0.2606224244362429,0.3917034150343554,11864,non-target,unlabeled,,,,1.99,-0.344,0,0.0,,,,,,,,,,,,,,,,,,,0
SNX8,0.2606142375331658,0.3916521382422315,11865,non-target,unlabeled,,,,0.676,-1.21,0,0.042748,0.2768231187527545,,,-6.266154857815493,,0.5832681782642689,0.4411614875191034,0.4997382198952879,0.1421066907451655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
RGS12,0.260611513987033,0.3916008614501077,11866,non-target,unlabeled,,,,0.674,0.951,0,0.030548,-2.342629554412869,0.0452780058130473,9.86109906218616,2.33988225020115,0.0834878966186267,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OR4D9,0.2605924680060947,0.3915495846579838,11867,non-target,unlabeled,,,,8.13,-0.312,0,0.0,,,,,,,,,,,,,,,,,,,0
TMEM245,0.2605837740195103,0.3914983078658599,11868,non-target,unlabeled,,-0.2207238638232106,-0.2207238638232106,0.833,0.229,0,0.0,-5.46318837514129,0.0033165098528381,1.8330193568955695,-2.415101323559138,-0.3853911844148371,0.4321084180349231,0.0944982170147733,0.3850785340314136,0.3376102010201498,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1
ACTR10,0.2605611115095004,0.391447031073736,11869,non-target,unlabeled,,,,0.987,0.792,0,0.0,-17.99983542079272,0.5922078645829231,-1.26269064171743,,0.1739937310537962,,,,,0.0,1.0,0.0,,,,,,,0
NUSAP1,0.2605031524713223,0.3913957542816121,11870,non-target,unlabeled,,-0.0252018619707878,-0.0252018619707878,0.815,0.435,0,0.143404,30.129888453210047,0.3705721464253743,-1.7025681352979736,-0.5717386777758483,-2.06116205441364,0.1105029971331769,0.7419765664798778,0.8183246073298429,0.707821610196666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF222,0.2604996704276482,0.3913444774894882,11871,non-target,unlabeled,,,,1.25,1.65,0,0.0,-6.913253308507489,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
HOXA2,0.2604961407244505,0.3912932006973644,11872,non-target,unlabeled,,,,0.337,0.847,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
C19orf84,0.2604905024018822,0.3912419239052405,11873,non-target,unlabeled,,,,1.19,0.619,0,0.176671,,,,0.7566640683654521,,,,,,,,,,,,,,,0
AK6,0.2604719675736984,0.3911906471131166,11874,non-target,unlabeled,,,,1.43,0.244,0,0.0,,0.1992550969871223,0.6484773953294299,-1.3698703759922606,-1.2126529098663212,,,,,,,,,,,,,,0
SPR,0.2604585897081937,0.3911393703209927,11875,non-target,unlabeled,,,,1.22,0.47,0,0.0,25.696871888075247,0.1410003454241502,-1.1429320331512067,-0.4256765968373836,2.9799049670475197,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PRAC1,0.2604577434272622,0.3910880935288688,11876,non-target,unlabeled,,,,2.93,-0.271,0,0.0,,,,,,,,,,,,,,,,,,,0
CCDC43,0.2604396663529357,0.3910368167367449,11877,non-target,unlabeled,,,,0.873,0.57,0,0.0,-37.51811990856587,0.8246502896234221,-2.029569585438008,-3.9652996598819006,-3.8395839650970904,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF507,0.2604212485594193,0.390985539944621,11878,non-target,unlabeled,,0.4476838195320791,0.4476838195320791,0.494,0.895,0,0.543605,-33.32021662764174,,,-0.7333263257598227,,0.3145686734427938,0.467651553744269,0.4497382198952879,0.1530828803014751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CEP170B,0.2603536724131934,0.3909342631524972,11879,non-target,unlabeled,,,,0.571,0.371,0,0.0,3.0434754159110535,-0.2301621620793251,-1.439255186861898,2.802591469766535,4.35176246365949,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MED30,0.2603468430257335,0.3908829863603733,11880,non-target,unlabeled,,,,0.667,0.711,0,0.0,-13.422242456228952,0.0779340658396493,-0.0499409188419213,-1.041747871462943,-2.0534332616707873,0.4753713838936669,0.5040753948038716,0.5214659685863874,0.0460945846927204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
METTL21A,0.2602578057491,0.3908317095682494,11881,non-target,unlabeled,,,,1.5,-0.109,0,0.0,-14.856715898315448,0.2048696388901927,1.165853683649251,-0.5090629610187964,-3.343656388726581,,,,,0.0,0.0,0.0,,,,,,,0
SDHAF3,0.2602401630780132,0.3907804327761255,11882,non-target,unlabeled,,,,2.32,-1.57,0,0.0,-3.420267437880278,0.6489531160579517,0.3154099188297439,-0.4404382484470769,-4.738053540686702,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CDC42EP1,0.2602310008225367,0.3907291559840016,11883,non-target,unlabeled,,,,1.6,-0.514,0,0.0,,2.257364845617533,-3.184082600147193,1.4380885004212132,0.4694804808071389,,,,,,,,,,,,,,0
EPO,0.2602083743526245,0.3906778791918777,11884,non-target,unlabeled,,,,0.797,0.775,0,0.238589,,,,,,,,,,,,,,,,,,,0
CETN3,0.2602044800438252,0.3906266023997539,11885,non-target,unlabeled,,,,1.27,0.686,0,0.0,0.4737237870201293,-0.4512589257147275,0.2332653785136165,-2.101823036386345,-2.378804524737621,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OR51Q1,0.2601489217287332,0.39057532560763,11886,non-target,unlabeled,,,,,-2.22,0,0.50208,,,,,,,,,,,,,,,,,,,0
OR2A5,0.2601251605935771,0.3905240488155061,11887,non-target,unlabeled,,,,3.28,-0.332,0,0.0,,,,,,,,,,,,,,,,,,,0
CEP43,0.2600571042192833,0.3904727720233822,11888,non-target,unlabeled,,,,0.904,-0.65,0,0.748202,-32.3681560772595,,,,,0.1412561897315611,0.2249108507386653,0.1458115183246073,0.0836546610071042,0.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,3.0,1
TRIM45,0.260014206247452,0.3904214952312583,11889,non-target,unlabeled,,,,1.24,0.765,0,0.0,,-0.0545569067692589,0.3704877553089373,0.189105874095936,2.384220044857367,,,,,,,,,,,,,,0
ACSM1,0.2599893076991548,0.3903702184391344,11890,non-target,unlabeled,,,,1.26,0.701,0,0.0,,,,-1.8419059012706351,,,,,,,,,,,,,,,0
ZNF71,0.2599795014812396,0.3903189416470106,11891,non-target,unlabeled,,0.0957568651014358,0.0957568651014358,1.16,0.641,0,0.0,-4.128597278383071,0.27974717426806,-0.0286017310946263,,4.953180046447818,0.3059682043262965,0.401426388181355,0.4410994764397906,0.135131272113494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CIMIP2B,0.2599682065874639,0.3902676648548867,11892,non-target,unlabeled,,,,1.54,-0.549,0,0.0,,0.7287285188030489,-1.6700885673267245,,-1.6597225835796223,,,,,,,,,,,,,,0
ECT2L,0.2599296420060022,0.3902163880627628,11893,non-target,unlabeled,,,,1.19,0.681,0,0.0,,,,2.37684858063798,,,,,,,,,,,,,,,0
HTR1F,0.2599092407702164,0.3901651112706389,11894,non-target,unlabeled,,,,1.06,0.759,0,0.0,,,,,,,,,,,,,,,,,,,0
HBB,0.2598971272913777,0.390113834478515,11895,non-target,unlabeled,,,,2.76,0.673,0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
ZNF154,0.2598889024947027,0.3900625576863911,11896,non-target,unlabeled,,0.0684102251974958,0.0684102251974958,1.57,0.859,0,0.0,4.7492109418807305,-0.9493096127422256,1.992343427229371,2.580380099237925,1.4169430737278446,0.8451915559030493,0.8413143148242486,0.7560209424083769,0.0891706134946723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NOP14,0.2598825895090393,0.3900112808942672,11897,non-target,unlabeled,,,,0.699,-0.761,0,0.0,,-0.0329007968141695,1.7454890534527645,-1.967639570407016,-1.1889654118812574,,0.5736118186449313,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
KRTAP10-9,0.2598743109841539,0.3899600041021434,11898,non-target,unlabeled,,,,9.09,-0.322,0,0.0,,,,,,,,,,,,,,,,,,,0
CPNE7,0.2598703467860968,0.3899087273100194,11899,non-target,unlabeled,,0.1016261240777344,0.1016261240777344,1.42,-3.6,0,0.33392,,-1.4840329594139352,-2.707816349497372,3.1130723742949495,2.832908255892849,,,0.1581151832460733,0.0,,,,0.0,0.0,2.0,0.0,0.0,0.0,1
FOXJ2,0.2597990920095099,0.3898574505178956,11900,non-target,unlabeled,,,,0.39,0.894,0,0.0,-21.824325173952804,0.7619929592697918,-3.260384997915526,,0.532443840299721,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TST,0.2597984914596264,0.3898061737257717,11901,non-target,unlabeled,,,,1.54,0.28,0,0.164788,10.1236976733311,-0.0710456868265268,0.501737897611782,1.9500883903087785,6.161386160880995,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RNASE10,0.2597879846485293,0.3897548969336478,11902,non-target,unlabeled,,,,5.73,-0.331,0,0.0,,,,,,,,,,,,,,,,,,,0
PPP1R1B,0.2597763571983729,0.3897036201415239,11903,non-target,unlabeled,,,,0.733,0.55,0,0.0,,,,2.031943813661273,,,,,,,,,,,,,,,0
IL17D,0.2597361290486071,0.3896523433494001,11904,non-target,unlabeled,,,,2.97,-1.53,0,0.0,,-0.72056602430065,0.3926043026457523,0.9210756243875045,-0.5467851951601808,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
NECAB2,0.2597197522268151,0.3896010665572761,11905,non-target,unlabeled,,,,1.6,-7.0,0,0.407419,,,,,,,,,,,,,,,,,,,0
G6PC1,0.2597035978197446,0.3895497897651523,11906,non-target,unlabeled,,,,1.07,0.879,0,0.12786,,,,,,,,,,,,,,,,,,,0
HSD17B6,0.2596916044272747,0.3894985129730284,11907,non-target,unlabeled,,,,0.921,0.631,0,0.0,-4.175355350413469,0.1539855511303082,-0.287757526280886,,-5.047248499851274,,,,,0.0,0.0,0.0,,,,,,,0
CEP120,0.2596688153488295,0.3894472361809045,11908,non-target,unlabeled,,,,1.04,-0.932,0,0.6544,-13.1994495034103,0.5553267413387809,-2.5063069150431003,-1.7116366469911106,-1.1609680908569964,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BHMT2,0.2596269063460521,0.3893959593887806,11909,non-target,unlabeled,,,,0.985,0.911,0,0.0,,,,,,,,,,,,,,,,,,,0
HERPUD2,0.2595992835316186,0.3893446825966568,11910,non-target,unlabeled,,,,0.414,0.83,0,0.181567,2.2038691734932496,0.0295905191491334,-2.2399891567778347,-0.4401063276719643,3.0542579951979985,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
KDM4E,0.2595500312745571,0.3892934058045328,11911,non-target,unlabeled,,,,,1.12,0,0.0,,,,,,,,,,,,,,,,,,,0
EFR3A,0.259543711915234,0.389242129012409,11912,non-target,unlabeled,,0.3859565805179303,0.3859565805179303,0.881,0.368,0,0.396262,-7.052364400690483,-0.27204143543192,0.637350328089651,,-0.2739809525722418,0.2340370080792285,0.129648497198166,0.1264397905759162,0.1075972175033123,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,1
MKS1,0.2595323447497363,0.3891908522202851,11913,non-target,unlabeled,,,,1.02,0.726,0,0.0,-18.00270065264907,0.4505463313267367,1.9956292251898569,0.0866308283918199,1.4729755476890845,0.4771957258274694,0.357870606214977,0.4465968586387434,0.1193251196124923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
DDT,0.2595137403264564,0.3891395754281612,11914,non-target,unlabeled,,,,3.63,-0.153,0,0.0,15.697945977588892,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COG2,0.259499374168868,0.3890882986360373,11915,non-target,unlabeled,,,,0.723,0.888,0,0.0,-26.840883345894273,-0.7519834623553425,0.2322139098696931,,-4.037592303573707,,,,,0.0,0.0,0.0,,,,,,,0
ZNF785,0.2594952879815685,0.3890370218439134,11916,non-target,unlabeled,,0.3407658899895045,0.3407658899895045,2.04,-0.199,0,0.0,-11.786438941468113,0.4544088342887092,0.4611292716333923,,3.201677411241755,0.4334115194162106,0.5328578706062149,0.469109947643979,0.0994463511900043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ARSJ,0.2594945618149006,0.3889857450517895,11917,non-target,unlabeled,,,,1.0,0.897,0,0.051082,,,,,,,,,,,,,,,,,,,0
ZNF534,0.2594047899778724,0.3889344682596656,11918,non-target,unlabeled,,,,2.05,0.216,0,0.240931,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1
GMCL1,0.2593856499279816,0.3888831914675418,11919,non-target,unlabeled,,,,0.897,1.47,0,0.0,-25.06878707787051,-0.2892242266726021,-0.2817117333544612,,-3.834711811000996,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ODAD2,0.2593553766305677,0.3888319146754179,11920,non-target,unlabeled,,,,0.994,0.855,0,0.110381,,0.1598732981020417,-1.1188304515528666,-1.0817810712486509,3.099983369121551,,,,,,,,,,,,,,0
AS3MT,0.2593247671470498,0.388780637883294,11921,non-target,unlabeled,,,,1.32,1.11,0,0.0,,,,5.067476916650469,,,,,,,,,,,,,,,0
CSTB,0.2592137750576843,0.3887293610911701,11922,non-target,unlabeled,,,,1.89,0.0927,0,0.0,-0.0854159211177858,-0.2916444361732815,0.3228087365707028,0.7174060906818739,-2.030193203633704,0.9593432369038312,0.7531839021905247,0.819109947643979,0.2061593347133065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LMBR1L,0.2591518238565038,0.3886780842990462,11923,non-target,unlabeled,,0.0364835374625136,0.0364835374625136,0.891,1.15,0,0.0,5.126437598882795,0.3129920677027982,-1.9877062525719549,1.4778426754961225,1.8953478463573548,0.124837112327339,0.195109526235354,0.0473821989528795,0.1477273272824745,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1
